Identifier 1,Identifier 2,Compounds Result Name,Is Ref _,Ref  Name,Sample Dilution,Start,End,Rt,Width,Area All,Ampl  44,Ampl  45,d 13C/12C,R 13C/12C,Date,Time,AT% 13C/12C,FileHeader: Filename,dry_soil_weight_g
28.01.3,2.5 ul,,0,CSU CO2,0,2503.6,2520.5,2515.1,16.9,0.31,34,40,-45.951,0.0106665,5/15/17,14:51:17,1.055388,28_1_3_Acquisition_2_5 ul-0000.dxf,
28.01.3,2.5 ul,,0,CSU CO2,0,2520.5,2533.5,2528.3,13,0.866,91,107,-34.444,0.0107951,5/15/17,14:51:17,1.067982,28_1_3_Acquisition_2_5 ul-0000.dxf,
28.01.3,2.5 ul,24:01:00,0,CSU CO2,0,2533.5,2549.2,2540.8,15.7,1.315,102,119,-28.062,0.0108665,5/15/17,14:51:17,1.074965,28_1_3_Acquisition_2_5 ul-0000.dxf,
28.01.3,2.5 ul,24:00:00,0,CSU CO2,0,2549.2,2561.9,2553.4,12.7,0.824,105,123,-33.382,0.010807,5/15/17,14:51:17,1.069144,28_1_3_Acquisition_2_5 ul-0000.dxf,
28.01.3,2.5 ul,,0,CSU CO2,0,2608.7,2629.8,2618.1,21.1,1.094,152,179,-23.895,0.0109131,5/15/17,14:51:17,1.079524,28_1_3_Acquisition_2_5 ul-0000.dxf,
28.01.3,2.5 ul,,0,CSU CO2,0,2651.6,2690.7,2660.8,39.1,1.475,89,105,-29.051,0.0108554,5/15/17,14:51:17,1.073883,28_1_3_Acquisition_2_5 ul-0000.dxf,
28.01.3,2.5 ul,,0,CSU CO2,0,2737.3,2755.9,2748.8,18.6,0.419,39,45,-31.561,0.0108273,5/15/17,14:51:17,1.071137,28_1_3_Acquisition_2_5 ul-0000.dxf,
28.01.3,2.5 ul,,0,CSU CO2,0,2897.8,2904.9,2902.6,7.1,0.194,111,136,7.345,0.0112623,5/15/17,14:51:17,1.113689,28_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.1,3 ul,10:00,0,CSU CO2,0,573.7,603.4,593.1,29.7,1.695,137,188,262.403,0.0141139,3/30/17,11:15:39,1.391749,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,603.4,611.5,608,8.2,0.516,81,95,-29.282,0.0108528,3/30/17,11:15:39,1.073631,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,611.5,617.4,613.6,5.9,0.302,60,71,-27.231,0.0108757,3/30/17,11:15:39,1.075874,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,11:00,0,CSU CO2,0,617.4,627.8,621.6,10.5,2.178,444,523,-31.731,0.0108254,3/30/17,11:15:39,1.07095,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,2OH 10:1,0,CSU CO2,0,627.8,637.9,629.7,10,0.444,66,77,-30.225,0.0108423,3/30/17,11:15:39,1.072599,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,637.9,651.7,643.3,13.8,8.556,1650,1939,-32.384,0.0108181,3/30/17,11:15:39,1.070236,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,651.7,679,656.3,27.4,13.598,1670,1972,-30.297,0.0108415,3/30/17,11:15:39,1.072519,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,12:00,0,CSU CO2,0,679,705.4,684.1,26.3,18.828,3334,3929,-30.774,0.0108361,3/30/17,11:15:39,1.071998,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,705.4,713.3,707.5,7.9,0.372,59,69,-28.956,0.0108565,3/30/17,11:15:39,1.073987,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,713.9,724.8,720.4,10.9,0.466,60,70,-28.519,0.0108614,3/30/17,11:15:39,1.074465,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,724.8,742.6,733.6,17.8,1.67,199,236,-24.912,0.0109017,3/30/17,11:15:39,1.078411,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,749.7,758.9,753.9,9.2,0.274,54,64,-31.991,0.0108225,3/30/17,11:15:39,1.070666,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,13:00,0,CSU CO2,0,767.4,782.3,774.1,14.8,1.56,218,257,-28.563,0.0108609,3/30/17,11:15:39,1.074417,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,782.7,790.9,785.8,8.2,0.543,97,114,-31.432,0.0108288,3/30/17,11:15:39,1.071278,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,2OH 12:0,0,CSU CO2,0,795,818.2,807.6,23.2,2.052,164,193,-31.817,0.0108245,3/30/17,11:15:39,1.070856,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,821.6,831.4,826.8,9.8,0.893,154,181,-32.439,0.0108175,3/30/17,11:15:39,1.070176,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,3OH 13:0,0,CSU CO2,0,831.4,841.2,838.1,9.8,2.577,430,539,23.233,0.01144,3/30/17,11:15:39,1.131056,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,841.2,869.9,848.3,28.6,59.383,8990,10577,-30.099,0.0108437,3/30/17,11:15:39,1.072736,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,14:01,0,CSU CO2,0,869.9,878,874.2,8.2,1.292,215,254,-27.601,0.0108716,3/30/17,11:15:39,1.075469,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,14:00,0,CSU CO2,0,878,895.1,882.4,17.1,5.522,797,970,-0.903,0.0111701,3/30/17,11:15:39,1.104671,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,895.1,911.7,897.9,16.5,0.738,99,117,-17.338,0.0109864,3/30/17,11:15:39,1.086696,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,911.7,926.7,917.1,15,0.493,62,73,-64.755,0.0104562,3/30/17,11:15:39,1.034803,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,930.3,944.9,936.3,14.6,1.575,177,207,-18.488,0.0109735,3/30/17,11:15:39,1.085439,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,944.9,955.5,951.4,10.7,1.348,167,197,-17.36,0.0109861,3/30/17,11:15:39,1.086673,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,a15:0,0,CSU CO2,0,955.5,977.1,969.3,21.5,73.043,9592,11523,-6.397,0.0111087,3/30/17,11:15:39,1.098664,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,977.1,994.8,981.5,17.8,24.064,3575,4449,27.363,0.0114861,3/30/17,11:15:39,1.13557,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,994.8,1010.1,1001.7,15.3,6.719,742,874,-24.568,0.0109055,3/30/17,11:15:39,1.078788,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,15:01,0,CSU CO2,0,1010.1,1017.6,1013.2,7.5,1.778,273,322,-24.436,0.010907,3/30/17,11:15:39,1.078933,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,15:00,0,CSU CO2,0,1017.6,1041.4,1022.4,23.8,7.765,846,1013,-15.387,0.0110082,3/30/17,11:15:39,1.088831,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1041.4,1056.7,1044.2,15.3,0.689,69,82,-20.313,0.0109531,3/30/17,11:15:39,1.083443,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1082.8,1110.4,1094.3,27.6,1.524,115,138,13.046,0.0113261,3/30/17,11:15:39,1.119921,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,3OH 14:0,0,CSU CO2,0,1111.3,1148,1125.9,36.8,33.874,4155,5041,3.76,0.0112222,3/30/17,11:15:39,1.10977,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1148,1158.3,1154.9,10.2,1.923,245,294,-5.1,0.0111232,3/30/17,11:15:39,1.100082,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,16:1n9/i16:0,0,CSU CO2,0,1158.3,1175,1164.8,16.7,11.895,1451,1909,81.683,0.0120934,3/30/17,11:15:39,1.194893,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,16:1w5,0,CSU CO2,0,1175,1187.7,1182.5,12.7,16.159,2199,2622,-15.073,0.0110117,3/30/17,11:15:39,1.089174,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,16:00,0,CSU CO2,0,1187.7,1218.7,1199.7,30.9,94.143,9372,11253,0.488,0.0111857,3/30/17,11:15:39,1.106192,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1218.7,1237.5,1223.9,18.8,3.831,406,478,-23.626,0.0109161,3/30/17,11:15:39,1.079818,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1261.3,1284.1,1275.1,22.8,42.357,4949,5850,-25.689,0.010893,3/30/17,11:15:39,1.077562,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,i17:0,0,CSU CO2,0,1284.1,1299.6,1288.1,15.5,14.554,1317,1556,-27.702,0.0108705,3/30/17,11:15:39,1.075359,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1299.6,1307.1,1301,7.5,4.066,643,759,-27.114,0.0108771,3/30/17,11:15:39,1.076003,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,17:0cy,0,CSU CO2,0,1307.1,1327.4,1315.2,20.3,24.718,3055,3626,-19.205,0.0109655,3/30/17,11:15:39,1.084655,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1327.4,1349.1,1334,21.7,11.966,1515,1839,1.13,0.0111928,3/30/17,11:15:39,1.106895,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,17:01,0,CSU CO2,0,1349.1,1363.7,1353.5,14.6,0.993,122,150,13.452,0.0113306,3/30/17,11:15:39,1.120366,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1363.7,1383.6,1372.7,19.9,6.837,908,1148,53.118,0.0117741,3/30/17,11:15:39,1.163705,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,17:00,0,CSU CO2,0,1383.6,1419.7,1394.9,36.2,17.266,1783,2100,-28.567,0.0108608,3/30/17,11:15:39,1.074413,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1419.7,1452.1,1426,32.4,1.056,66,79,-18.987,0.0109679,3/30/17,11:15:39,1.084893,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,2OH 16:0,0,CSU CO2,0,1457.1,1484.7,1474.5,27.6,7.833,751,887,-26.169,0.0108876,3/30/17,11:15:39,1.077036,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1484.7,1520.9,1495.4,36.2,14.759,1138,1340,-32.868,0.0108127,3/30/17,11:15:39,1.069707,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,18:3n6,0,CSU CO2,0,1520.9,1545.3,1528.6,24.5,1.388,148,180,1.223,0.0111939,3/30/17,11:15:39,1.106996,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,trans-18:1n9,0,CSU CO2,0,1548.1,1576.7,1570.4,28.6,29.493,2875,3469,0.388,0.0111845,3/30/17,11:15:39,1.106083,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,18:00,0,CSU CO2,0,1576.7,1594,1584.2,17.3,32.64,3553,4255,-6.398,0.0111087,3/30/17,11:15:39,1.098662,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1594,1599.5,1595.5,5.4,2.604,516,612,-22.872,0.0109245,3/30/17,11:15:39,1.080644,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1599.5,1609.7,1603.7,10.2,4.819,621,738,-21.963,0.0109346,3/30/17,11:15:39,1.081638,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1609.7,1627.3,1621.4,17.6,29.693,3120,3719,-13.074,0.011034,3/30/17,11:15:39,1.09136,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1627.5,1644.6,1629.8,17.1,15.009,1669,1974,-27.818,0.0108692,3/30/17,11:15:39,1.075232,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1664.5,1690.8,1669.5,26.3,0.802,74,87,-37.386,0.0107622,3/30/17,11:15:39,1.064763,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1692.7,1727,1707.3,34.3,20.765,1675,1976,-25.677,0.0108931,3/30/17,11:15:39,1.077574,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1727,1740.8,1731.8,13.8,0.894,95,112,-28.876,0.0108574,3/30/17,11:15:39,1.074074,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1740.8,1757.3,1748.3,16.5,0.738,70,83,-27.708,0.0108704,3/30/17,11:15:39,1.075353,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1757.3,1778.6,1765,21.3,0.729,77,91,-29.286,0.0108528,3/30/17,11:15:39,1.073626,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,19:00,0,CSU CO2,0,1821.9,1862.8,1854.2,41,152.39,9646,11209,-32.437,0.0108175,3/30/17,11:15:39,1.070178,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1862.8,1905.2,1865.7,42.4,22.455,2448,2870,-34.206,0.0107978,3/30/17,11:15:39,1.068243,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1906.7,1925.7,1912.8,19,0.571,41,49,-26.842,0.0108801,3/30/17,11:15:39,1.0763,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,1940.4,1956.9,1948.5,16.5,0.849,92,108,-33.973,0.0108004,3/30/17,11:15:39,1.068498,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,20:4n6,0,CSU CO2,0,1956.9,1989.9,1971.7,33,2.941,215,256,-23.466,0.0109178,3/30/17,11:15:39,1.079994,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,20:5n3,0,CSU CO2,0,1990.9,2004.1,1995.9,13.2,0.51,49,58,-24.537,0.0109059,3/30/17,11:15:39,1.078822,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2006.4,2025.2,2011.8,18.8,0.371,31,37,-24.201,0.0109096,3/30/17,11:15:39,1.079189,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2030.9,2043.8,2039.8,13,0.37,45,52,-36.287,0.0107745,3/30/17,11:15:39,1.065965,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,20:02,0,CSU CO2,0,2044.4,2068.9,2057,24.5,1.944,131,155,-24.742,0.0109036,3/30/17,11:15:39,1.078597,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2070.4,2081,2075.4,10.7,0.395,40,47,-25.306,0.0108973,3/30/17,11:15:39,1.07798,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2083.7,2099.2,2088.1,15.5,0.539,39,46,-33.888,0.0108013,3/30/17,11:15:39,1.06859,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,20:00,0,CSU CO2,0,2101.1,2136.4,2115.7,35.3,2.33,184,219,-17.419,0.0109855,3/30/17,11:15:39,1.086608,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2163.8,2207.2,2185.3,43.5,4.936,434,515,-27.96,0.0108676,3/30/17,11:15:39,1.075076,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2218.7,2233.6,2226.1,14.8,0.277,37,47,135.893,0.0126995,3/30/17,11:15:39,1.254025,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2250.1,2269.7,2260.1,19.6,2.248,256,283,-184.407,0.0091185,3/30/17,11:15:39,0.90361,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2269.7,2275.6,2272,5.9,0.598,107,127,-25.726,0.0108926,3/30/17,11:15:39,1.077521,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2275.6,2285.6,2281.4,10,1.494,178,208,-39.449,0.0107392,3/30/17,11:15:39,1.062505,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,21:00,0,CSU CO2,0,2285.6,2293.6,2285.6,7.9,1.047,156,182,-51.036,0.0106096,3/30/17,11:15:39,1.049822,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2293.6,2309.9,2296.7,16.3,1.296,102,118,-50.894,0.0106112,3/30/17,11:15:39,1.049978,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2310.5,2317.6,2313.6,7.1,0.322,51,58,-55.615,0.0105584,3/30/17,11:15:39,1.04481,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2317.6,2324.1,2319.5,6.5,0.218,37,44,-46.081,0.010665,3/30/17,11:15:39,1.055247,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,22:6n3,0,CSU CO2,0,2324.9,2339.5,2334.9,14.6,0.507,44,51,-59.317,0.010517,3/30/17,11:15:39,1.040757,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2339.5,2349.8,2343.9,10.2,0.325,42,49,-16.674,0.0109938,3/30/17,11:15:39,1.087424,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,22:2 and 22:1n9,0,CSU CO2,0,2357.7,2375.9,2368,18.2,0.615,49,57,-41.002,0.0107218,3/30/17,11:15:39,1.060805,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,22:00,0,CSU CO2,0,2375.9,2402.5,2387.8,26.5,2.913,259,305,-34.361,0.010796,3/30/17,11:15:39,1.068072,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2403.5,2428.6,2411.4,25.1,7.981,1166,1369,-32.105,0.0108213,3/30/17,11:15:39,1.070541,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2428.6,2437.4,2432.8,8.8,0.196,32,38,-28.055,0.0108665,3/30/17,11:15:39,1.074972,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2444,2457.8,2454.5,13.8,0.482,65,77,-21.312,0.0109419,3/30/17,11:15:39,1.08235,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,23:00,0,CSU CO2,0,2457.8,2479.4,2466.8,21.5,1.645,149,175,-29.79,0.0108471,3/30/17,11:15:39,1.073074,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2494.2,2535,2516.6,40.8,4.618,201,238,-32.333,0.0108187,3/30/17,11:15:39,1.070292,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,24:01:00,0,CSU CO2,0,2536,2548.1,2540.6,12.1,1.289,124,146,-32.612,0.0108156,3/30/17,11:15:39,1.069987,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,24:00:00,0,CSU CO2,0,2548.1,2573.2,2552.5,25.1,1.669,177,209,-20.197,0.0109544,3/30/17,11:15:39,1.083569,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2573.8,2585.7,2578,11.9,0.292,42,49,-27.585,0.0108718,3/30/17,11:15:39,1.075486,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2585.7,2593.7,2590.6,7.9,0.256,43,51,-25.869,0.010891,3/30/17,11:15:39,1.077364,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2594.5,2605.8,2598.3,11.3,0.373,44,52,-37.244,0.0107638,3/30/17,11:15:39,1.064918,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2665.4,2689.4,2676.2,24,0.726,67,78,-32.735,0.0108142,3/30/17,11:15:39,1.069852,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2691.3,2713.7,2708.4,22.4,0.574,43,51,-32.327,0.0108188,3/30/17,11:15:39,1.070299,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2713.7,2730.4,2719.3,16.7,1.461,197,231,-32.467,0.0108172,3/30/17,11:15:39,1.070146,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2730.4,2779.9,2749,49.5,8.673,667,782,-31.799,0.0108247,3/30/17,11:15:39,1.070876,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2787,2806.7,2794.1,19.6,2.234,293,345,-31.35,0.0108297,3/30/17,11:15:39,1.071367,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2815.4,2838.2,2823.6,22.8,1.816,191,225,-30.566,0.0108385,3/30/17,11:15:39,1.072225,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.1,3 ul,,0,CSU CO2,0,2897.6,2904.7,2901.5,7.1,0.164,127,149,-40.237,0.0107303,3/30/17,11:15:39,1.061642,34_06_1_Acquisition_3 ul-0001.dxf,
34.06.3,2.5 ul,10:00,0,CSU CO2,0,572.9,588.3,582.5,15.5,0.364,31,37,-20.836,0.0109472,5/4/17,12:19:17,1.08287,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,591.9,606.7,596.9,14.8,0.512,49,58,-21.073,0.0109446,5/4/17,12:19:17,1.082612,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,641.2,654.2,646.2,13,0.339,65,77,-28.088,0.0108662,5/4/17,12:19:17,1.074936,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,655,676.3,661.5,21.3,1.191,107,126,-27.595,0.0108717,5/4/17,12:19:17,1.075476,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,677.2,682.2,679.3,5,0.14,31,36,-31.636,0.0108265,5/4/17,12:19:17,1.071054,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,12:00,0,CSU CO2,0,682.2,708.3,686.8,26.1,13.612,2618,3088,-30.785,0.010836,5/4/17,12:19:17,1.071986,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,727.7,745.5,736.9,17.8,0.459,51,61,-22.887,0.0109243,5/4/17,12:19:17,1.080627,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,780.2,795.9,788.1,15.7,0.3,34,41,-27.004,0.0108783,5/4/17,12:19:17,1.076123,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,2OH 12:0,0,CSU CO2,0,796.5,807.4,801.5,10.9,0.439,64,75,-26.097,0.0108884,5/4/17,12:19:17,1.077115,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,814.1,820.1,817.4,6.1,0.174,34,40,-25.332,0.010897,5/4/17,12:19:17,1.077952,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,825.3,832.7,828.9,7.3,0.278,52,61,-26.656,0.0108822,5/4/17,12:19:17,1.076503,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,3OH 13:0,0,CSU CO2,0,832.7,843.7,838.9,11.1,0.993,168,209,15.571,0.0113543,5/4/17,12:19:17,1.122681,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,843.7,861.3,847.9,17.6,1.777,256,304,-23.829,0.0109138,5/4/17,12:19:17,1.079596,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,861.3,870.7,865.7,9.4,0.216,33,40,-20.45,0.0109516,5/4/17,12:19:17,1.083293,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,14:01,0,CSU CO2,0,870.7,879.7,875.7,9,0.471,77,92,-18.706,0.0109711,5/4/17,12:19:17,1.0852,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,14:00,0,CSU CO2,0,879.7,896.2,884.1,16.5,2.508,372,455,2.88,0.0112124,5/4/17,12:19:17,1.108808,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,896.2,908.5,899.3,12.3,0.33,44,52,-19.358,0.0109638,5/4/17,12:19:17,1.084488,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,913.7,926.5,918.6,12.7,0.212,32,38,-23.403,0.0109186,5/4/17,12:19:17,1.080062,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,932.1,945.7,937.4,13.6,0.709,84,98,-16.794,0.0109924,5/4/17,12:19:17,1.087292,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,945.7,958.9,952,13.2,0.607,61,72,-16.374,0.0109971,5/4/17,12:19:17,1.087752,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,a15:0,0,CSU CO2,0,959.3,977.5,968.9,18.2,34.483,5446,6540,-6.188,0.011111,5/4/17,12:19:17,1.098892,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,977.5,998.2,981.5,20.7,10.879,1660,2035,10.694,0.0112998,5/4/17,12:19:17,1.117351,34_1_3_Acquisition_2_5 ul-0000.dxf,
34.06.3,2.5 ul,,0,CSU CO2,0,999.4,1009.7,1004.2,10.2,0.547,58,71,-8.022,0.0110905,5/4/17,12:19:17,1.096887,34_1_3_Acquisition_2_5 ul-0000.dxf,
